commodity,period,prices,region,season,timeslice,units_prices,year
ser.hot-water.low-consumption,Day,1.15460000000,UK,S,9,0,2050
nga,Peak,11.08330000000,UK,S,10,12.552,2050
biomass,Peak,12.69270000000,UK,S,10,10.019,2050
elc,Peak,57.16670000000,UK,S,10,43.34267522,2050
oil,Peak,19.79440000000,UK,S,10,19.7944343,2050
hco,Peak,16.74800000000,UK,S,10,19.7944343,2050
lfo,Peak,16.74800000000,UK,S,10,19.7944343,2050
wood,Peak,12.69270000000,UK,S,10,10.019,2050
hydrogen,Peak,105.01680000000,UK,S,10,105.016835,2050
pellets,Peak,16.66670000000,UK,S,10,20.58703511,2050
ser.cooling.high-consumption,Peak,0.53430000000,UK,S,10,0,2050
ser.computing,Peak,12.13280000000,UK,S,10,0,2050
ser.space-heat.high-consumption,Peak,0.51910000000,UK,S,10,0,2050
ser.space-heat.low-consumption,Peak,0.59850000000,UK,S,10,0,2050
ser.lighting.office,Peak,1.01100000000,UK,S,10,0,2050
ser.lighting.other,Peak,1.16100000000,UK,S,10,0,2050
ser.other,Peak,0.70650000000,UK,S,10,0,2050
ser.refrigeration,Peak,3.72220000000,UK,S,10,0,2050
ser.hot-water.high-consumption,Peak,1.72750000000,UK,S,10,0,2050
ser.hot-water.low-consumption,Peak,0.34640000000,UK,S,10,0,2050
nga,Evening,11.08330000000,UK,S,11,12.552,2050
biomass,Evening,12.69270000000,UK,S,11,10.019,2050
elc,Evening,57.16670000000,UK,S,11,43.34267522,2050
oil,Evening,19.79440000000,UK,S,11,19.7944343,2050
hco,Evening,16.74800000000,UK,S,11,19.7944343,2050
lfo,Evening,16.74800000000,UK,S,11,19.7944343,2050
wood,Evening,12.69270000000,UK,S,11,10.019,2050
hydrogen,Evening,105.01680000000,UK,S,11,105.016835,2050
pellets,Evening,16.66670000000,UK,S,11,20.58703511,2050
ser.cooling.high-consumption,Evening,0.71240000000,UK,S,11,0,2050
ser.cooking,Evening,1.50810000000,UK,S,11,0,2050
ser.computing,Evening,16.17710000000,UK,S,11,0,2050
ser.space-heat.low-consumption,Evening,0.79800000000,UK,S,11,0,2050
ser.lighting.office,Evening,1.34800000000,UK,S,11,0,2050
ser.lighting.other,Evening,1.54800000000,UK,S,11,0,2050
ser.other,Evening,0.94200000000,UK,S,11,0,2050
ser.refrigeration,Evening,4.96290000000,UK,S,11,0,2050
ser.hot-water.high-consumption,Evening,2.30330000000,UK,S,11,0,2050
ser.hot-water.low-consumption,Evening,0.46180000000,UK,S,11,0,2050
nga,Night,11.08330000000,UK,A,12,12.552,2050
biomass,Night,12.69270000000,UK,A,12,10.019,2050
elc,Night,57.16670000000,UK,A,12,43.34267522,2050
oil,Night,19.79440000000,UK,A,12,19.7944343,2050
hco,Night,16.74800000000,UK,A,12,19.7944343,2050
lfo,Night,16.74800000000,UK,A,12,19.7944343,2050
wood,Night,12.69270000000,UK,A,12,10.019,2050
hydrogen,Night,105.01680000000,UK,A,12,105.016835,2050
pellets,Night,16.66670000000,UK,A,12,20.58703511,2050
ser.cooling.high-consumption,Night,1.24680000000,UK,A,12,0,2050
ser.cooking,Night,2.63920000000,UK,A,12,0,2050
ser.computing,Night,28.31000000000,UK,A,12,0,2050
ser.space-heat.high-consumption,Night,1.21110000000,UK,A,12,0,2050
ser.space-heat.low-consumption,Night,1.39640000000,UK,A,12,0,2050
ser.lighting.office,Night,2.35890000000,UK,A,12,0,2050
ser.lighting.other,Night,2.70910000000,UK,A,12,0,2050
ser.other,Night,1.64850000000,UK,A,12,0,2050
ser.refrigeration,Night,8.68510000000,UK,A,12,0,2050
ser.hot-water.high-consumption,Night,4.03080000000,UK,A,12,0,2050
ser.hot-water.low-consumption,Night,0.80820000000,UK,A,12,0,2050
nga,Day,11.08330000000,UK,A,13,12.552,2050
biomass,Day,12.69270000000,UK,A,13,10.019,2050
elc,Day,57.16670000000,UK,A,13,43.34267522,2050
oil,Day,19.79440000000,UK,A,13,19.7944343,2050
hco,Day,16.74800000000,UK,A,13,19.7944343,2050
lfo,Day,16.74800000000,UK,A,13,19.7944343,2050
wood,Day,12.69270000000,UK,A,13,10.019,2050
hydrogen,Day,105.01680000000,UK,A,13,105.016835,2050
pellets,Day,16.66670000000,UK,A,13,20.58703511,2050
ser.cooling.high-consumption,Day,1.78110000000,UK,A,13,0,2050
ser.cooking,Day,3.77030000000,UK,A,13,0,2050
ser.computing,Day,40.44280000000,UK,A,13,0,2050
ser.space-heat.high-consumption,Day,1.73020000000,UK,A,13,0,2050
ser.space-heat.low-consumption,Day,1.99490000000,UK,A,13,0,2050
ser.lighting.office,Day,3.36990000000,UK,A,13,0,2050
ser.lighting.other,Day,3.87010000000,UK,A,13,0,2050
ser.other,Day,2.35500000000,UK,A,13,0,2050
ser.refrigeration,Day,12.40730000000,UK,A,13,0,2050
ser.hot-water.high-consumption,Day,5.75830000000,UK,A,13,0,2050
ser.hot-water.low-consumption,Day,1.15460000000,UK,A,13,0,2050
nga,Peak,11.08330000000,UK,A,14,12.552,2050
biomass,Peak,12.69270000000,UK,A,14,10.019,2050
elc,Peak,57.16670000000,UK,A,14,43.34267522,2050
oil,Peak,19.79440000000,UK,A,14,19.7944343,2050
hco,Peak,16.74800000000,UK,A,14,19.7944343,2050
lfo,Peak,16.74800000000,UK,A,14,19.7944343,2050
wood,Peak,12.69270000000,UK,A,14,10.019,2050
hydrogen,Peak,105.01680000000,UK,A,14,105.016835,2050
pellets,Peak,16.66670000000,UK,A,14,20.58703511,2050
ser.cooling.high-consumption,Peak,0.53430000000,UK,A,14,0,2050
ser.computing,Peak,12.13280000000,UK,A,14,0,2050
ser.space-heat.high-consumption,Peak,0.51910000000,UK,A,14,0,2050
ser.space-heat.low-consumption,Peak,0.59850000000,UK,A,14,0,2050
ser.lighting.office,Peak,1.01100000000,UK,A,14,0,2050
ser.lighting.other,Peak,1.16100000000,UK,A,14,0,2050
ser.other,Peak,0.70650000000,UK,A,14,0,2050
ser.refrigeration,Peak,3.72220000000,UK,A,14,0,2050
ser.hot-water.high-consumption,Peak,1.72750000000,UK,A,14,0,2050
ser.hot-water.low-consumption,Peak,0.34640000000,UK,A,14,0,2050
nga,Evening,11.08330000000,UK,A,15,12.552,2050
biomass,Evening,12.69270000000,UK,A,15,10.019,2050
elc,Evening,57.16670000000,UK,A,15,43.34267522,2050
oil,Evening,19.79440000000,UK,A,15,19.7944343,2050
hco,Evening,16.74800000000,UK,A,15,19.7944343,2050
lfo,Evening,16.74800000000,UK,A,15,19.7944343,2050
wood,Evening,12.69270000000,UK,A,15,10.019,2050
hydrogen,Evening,105.01680000000,UK,A,15,105.016835,2050
pellets,Evening,16.66670000000,UK,A,15,20.58703511,2050
ser.cooling.high-consumption,Evening,0.71240000000,UK,A,15,0,2050
ser.cooking,Evening,1.50810000000,UK,A,15,0,2050
ser.computing,Evening,16.17710000000,UK,A,15,0,2050
ser.space-heat.high-consumption,Evening,0.69210000000,UK,A,15,0,2050
ser.space-heat.low-consumption,Evening,0.79800000000,UK,A,15,0,2050
ser.lighting.office,Evening,1.34800000000,UK,A,15,0,2050
ser.lighting.other,Evening,1.54800000000,UK,A,15,0,2050
ser.other,Evening,0.94200000000,UK,A,15,0,2050
ser.refrigeration,Evening,4.96290000000,UK,A,15,0,2050
ser.hot-water.high-consumption,Evening,2.30330000000,UK,A,15,0,2050
ser.hot-water.low-consumption,Evening,0.46180000000,UK,A,15,0,2050
