commodity,consumption,period,region,season,timeslice,units_prices,year
ser.other,2.84880000000,Night,UK,W,0,0,2040
ser.refrigeration,7.34670000000,Night,UK,W,0,0,2040
ser.hot-water.high-consumption,5.91310000000,Night,UK,W,0,0,2040
ser.hot-water.low-consumption,2.51600000000,Night,UK,W,0,0,2040
nga,5.42390000000,Day,UK,W,1,12.552,2040
elc,15.10440000000,Day,UK,W,1,43.34267522,2040
oil,3.32740000000,Day,UK,W,1,19.7944343,2040
hco,5.01470000000,Day,UK,W,1,19.7944343,2040
lfo,1.18480000000,Day,UK,W,1,19.7944343,2040
wood,0.12350000000,Day,UK,W,1,10.019,2040
ser.cooling.high-consumption,1.51670000000,Day,UK,W,1,0,2040
ser.cooking,1.51330000000,Day,UK,W,1,0,2040
ser.computing,0.47330000000,Day,UK,W,1,0,2040
ser.space-heat.high-consumption,6.15580000000,Day,UK,W,1,0,2040
ser.space-heat.low-consumption,4.40460000000,Day,UK,W,1,0,2040
ser.lighting.office,10.96150000000,Day,UK,W,1,0,2040
ser.lighting.other,4.94870000000,Day,UK,W,1,0,2040
ser.other,1.13950000000,Day,UK,W,1,0,2040
ser.refrigeration,2.93870000000,Day,UK,W,1,0,2040
ser.hot-water.high-consumption,1.09420000000,Day,UK,W,1,0,2040
ser.hot-water.low-consumption,0.50330000000,Day,UK,W,1,0,2040
nga,6.03140000000,Peak,UK,W,2,12.552,2040
elc,23.76170000000,Peak,UK,W,2,43.34267522,2040
oil,2.98640000000,Peak,UK,W,2,19.7944343,2040
hco,5.58100000000,Peak,UK,W,2,19.7944343,2040
lfo,1.24630000000,Peak,UK,W,2,19.7944343,2040
wood,0.43320000000,Peak,UK,W,2,10.019,2040
ser.cooling.high-consumption,1.51670000000,Peak,UK,W,2,0,2040
ser.computing,0.71000000000,Peak,UK,W,2,0,2040
ser.space-heat.high-consumption,6.88180000000,Peak,UK,W,2,0,2040
ser.space-heat.low-consumption,4.63300000000,Peak,UK,W,2,0,2040
ser.lighting.office,14.61540000000,Peak,UK,W,2,0,2040
ser.lighting.other,6.59830000000,Peak,UK,W,2,0,2040
ser.other,1.99420000000,Peak,UK,W,2,0,2040
ser.refrigeration,5.14270000000,Peak,UK,W,2,0,2040
ser.hot-water.high-consumption,3.83860000000,Peak,UK,W,2,0,2040
ser.hot-water.low-consumption,1.66700000000,Peak,UK,W,2,0,2040
nga,10.76430000000,Evening,UK,W,3,12.552,2040
elc,19.21450000000,Evening,UK,W,3,43.34267522,2040
oil,5.68840000000,Evening,UK,W,3,19.7944343,2040
hco,10.24090000000,Evening,UK,W,3,19.7944343,2040
lfo,1.76270000000,Evening,UK,W,3,19.7944343,2040
wood,0.32240000000,Evening,UK,W,3,10.019,2040
ser.cooling.high-consumption,2.27510000000,Evening,UK,W,3,0,2040
ser.cooking,4.54000000000,Evening,UK,W,3,0,2040
ser.computing,0.47330000000,Evening,UK,W,3,0,2040
ser.space-heat.high-consumption,12.85170000000,Evening,UK,W,3,0,2040
ser.space-heat.low-consumption,6.55270000000,Evening,UK,W,3,0,2040
ser.lighting.office,14.61540000000,Evening,UK,W,3,0,2040
ser.lighting.other,6.59830000000,Evening,UK,W,3,0,2040
ser.other,0.85460000000,Evening,UK,W,3,0,2040
ser.refrigeration,2.20400000000,Evening,UK,W,3,0,2040
ser.hot-water.high-consumption,2.85670000000,Evening,UK,W,3,0,2040
ser.hot-water.low-consumption,1.20500000000,Evening,UK,W,3,0,2040
nga,36.49330000000,Night,UK,P,4,12.552,2040
elc,50.22080000000,Night,UK,P,4,43.34267522,2040
oil,12.80120000000,Night,UK,P,4,19.7944343,2040
hco,23.62970000000,Night,UK,P,4,19.7944343,2040
lfo,4.11980000000,Night,UK,P,4,19.7944343,2040
wood,0.69900000000,Night,UK,P,4,10.019,2040
ser.cooling.high-consumption,19.97000000000,Night,UK,P,4,0,2040
ser.cooking,9.08000000000,Night,UK,P,4,0,2040
ser.computing,3.07650000000,Night,UK,P,4,0,2040
ser.space-heat.high-consumption,29.63130000000,Night,UK,P,4,0,2040
ser.space-heat.low-consumption,15.31510000000,Night,UK,P,4,0,2040
ser.lighting.office,32.88460000000,Night,UK,P,4,0,2040
ser.lighting.other,14.84610000000,Night,UK,P,4,0,2040
ser.other,2.84880000000,Night,UK,P,4,0,2040
ser.refrigeration,7.34670000000,Night,UK,P,4,0,2040
ser.hot-water.high-consumption,6.19350000000,Night,UK,P,4,0,2040
ser.hot-water.low-consumption,2.51970000000,Night,UK,P,4,0,2040
nga,5.78670000000,Day,UK,P,5,12.552,2040
elc,15.23990000000,Day,UK,P,5,43.34267522,2040
oil,3.95210000000,Day,UK,P,5,19.7944343,2040
hco,6.36460000000,Day,UK,P,5,19.7944343,2040
lfo,1.44560000000,Day,UK,P,5,19.7944343,2040
wood,0.13320000000,Day,UK,P,5,10.019,2040
ser.cooling.high-consumption,1.51670000000,Day,UK,P,5,0,2040
ser.cooking,1.51330000000,Day,UK,P,5,0,2040
ser.computing,0.47330000000,Day,UK,P,5,0,2040
ser.space-heat.high-consumption,7.83780000000,Day,UK,P,5,0,2040
ser.space-heat.low-consumption,5.37380000000,Day,UK,P,5,0,2040
ser.lighting.office,10.96150000000,Day,UK,P,5,0,2040
ser.lighting.other,4.94870000000,Day,UK,P,5,0,2040
ser.other,1.13950000000,Day,UK,P,5,0,2040
ser.refrigeration,2.93870000000,Day,UK,P,5,0,2040
ser.hot-water.high-consumption,1.17990000000,Day,UK,P,5,0,2040
ser.hot-water.low-consumption,0.50970000000,Day,UK,P,5,0,2040
nga,6.48110000000,Peak,UK,P,6,12.552,2040
elc,24.00200000000,Peak,UK,P,6,43.34267522,2040
oil,3.62220000000,Peak,UK,P,6,19.7944343,2040
hco,7.21480000000,Peak,UK,P,6,19.7944343,2040
lfo,1.51160000000,Peak,UK,P,6,19.7944343,2040
wood,0.45450000000,Peak,UK,P,6,10.019,2040
ser.cooling.high-consumption,1.51670000000,Peak,UK,P,6,0,2040
ser.computing,0.71000000000,Peak,UK,P,6,0,2040
ser.space-heat.high-consumption,8.93900000000,Peak,UK,P,6,0,2040
ser.space-heat.low-consumption,5.61930000000,Peak,UK,P,6,0,2040
ser.lighting.office,14.61540000000,Peak,UK,P,6,0,2040
ser.lighting.other,6.59830000000,Peak,UK,P,6,0,2040
ser.other,1.99420000000,Peak,UK,P,6,0,2040
ser.refrigeration,5.14270000000,Peak,UK,P,6,0,2040
ser.hot-water.high-consumption,4.02750000000,Peak,UK,P,6,0,2040
ser.hot-water.low-consumption,1.68090000000,Peak,UK,P,6,0,2040
nga,11.49060000000,Evening,UK,P,7,12.552,2040
elc,19.54520000000,Evening,UK,P,7,43.34267522,2040
oil,6.67490000000,Evening,UK,P,7,19.7944343,2040
hco,12.95380000000,Evening,UK,P,7,19.7944343,2040
lfo,2.17440000000,Evening,UK,P,7,19.7944343,2040
wood,0.34910000000,Evening,UK,P,7,10.019,2040
ser.cooling.high-consumption,2.27510000000,Evening,UK,P,7,0,2040
ser.cooking,4.54000000000,Evening,UK,P,7,0,2040
ser.computing,0.47330000000,Evening,UK,P,7,0,2040
ser.space-heat.high-consumption,16.27970000000,Evening,UK,P,7,0,2040
ser.space-heat.low-consumption,8.08310000000,Evening,UK,P,7,0,2040
ser.lighting.office,14.61540000000,Evening,UK,P,7,0,2040
ser.lighting.other,6.59830000000,Evening,UK,P,7,0,2040
ser.other,0.85460000000,Evening,UK,P,7,0,2040
ser.refrigeration,2.20400000000,Evening,UK,P,7,0,2040
ser.hot-water.high-consumption,3.09290000000,Evening,UK,P,7,0,2040
ser.hot-water.low-consumption,1.20500000000,Evening,UK,P,7,0,2040
nga,70.64630000000,Night,UK,S,8,12.552,2040
elc,50.82270000000,Night,UK,S,8,43.34267522,2040
oil,3.73630000000,Night,UK,S,8,19.7944343,2040
hco,3.73150000000,Night,UK,S,8,19.7944343,2040
lfo,0.33690000000,Night,UK,S,8,19.7944343,2040
wood,0.49620000000,Night,UK,S,8,10.019,2040
ser.cooling.high-consumption,66.56660000000,Night,UK,S,8,0,2040
ser.cooking,9.08000000000,Night,UK,S,8,0,2040
ser.computing,3.07650000000,Night,UK,S,8,0,2040
ser.space-heat.high-consumption,4.81310000000,Night,UK,S,8,0,2040
ser.space-heat.low-consumption,1.25230000000,Night,UK,S,8,0,2040
ser.lighting.office,26.30770000000,Night,UK,S,8,0,2040
ser.lighting.other,11.87690000000,Night,UK,S,8,0,2040
ser.other,2.84880000000,Night,UK,S,8,0,2040
ser.refrigeration,8.81600000000,Night,UK,S,8,0,2040
ser.hot-water.high-consumption,4.39690000000,Night,UK,S,8,0,2040
ser.hot-water.low-consumption,2.34960000000,Night,UK,S,8,0,2040
nga,7.11630000000,Day,UK,S,9,12.552,2040
elc,13.91760000000,Day,UK,S,9,43.34267522,2040
oil,0.80020000000,Day,UK,S,9,19.7944343,2040
hco,0.15070000000,Day,UK,S,9,19.7944343,2040
lfo,0.13020000000,Day,UK,S,9,19.7944343,2040
wood,0.08510000000,Day,UK,S,9,10.019,2040
ser.cooling.high-consumption,5.05570000000,Day,UK,S,9,0,2040
ser.cooking,1.51330000000,Day,UK,S,9,0,2040
ser.computing,0.47330000000,Day,UK,S,9,0,2040
ser.space-heat.high-consumption,0.14470000000,Day,UK,S,9,0,2040
ser.space-heat.low-consumption,0.48410000000,Day,UK,S,9,0,2040
ser.lighting.office,8.76920000000,Day,UK,S,9,0,2040
ser.lighting.other,3.95900000000,Day,UK,S,9,0,2040
ser.other,1.13950000000,Day,UK,S,9,0,2040
ser.refrigeration,3.52640000000,Day,UK,S,9,0,2040
ser.hot-water.high-consumption,0.75390000000,Day,UK,S,9,0,2040
ser.hot-water.low-consumption,0.46300000000,Day,UK,S,9,0,2040
nga,7.55220000000,Peak,UK,S,10,12.552,2040
elc,21.96440000000,Peak,UK,S,10,43.34267522,2040
oil,0.52360000000,Peak,UK,S,10,19.7944343,2040
hco,0.24870000000,Peak,UK,S,10,19.7944343,2040
lfo,0.21850000000,Peak,UK,S,10,19.7944343,2040
wood,0.33650000000,Peak,UK,S,10,10.019,2040
ser.cooling.high-consumption,5.05570000000,Peak,UK,S,10,0,2040
ser.computing,0.71000000000,Peak,UK,S,10,0,2040
ser.space-heat.high-consumption,0.23710000000,Peak,UK,S,10,0,2040
ser.space-heat.low-consumption,0.81230000000,Peak,UK,S,10,0,2040
ser.lighting.office,11.69230000000,Peak,UK,S,10,0,2040
ser.lighting.other,5.27860000000,Peak,UK,S,10,0,2040
ser.other,1.99420000000,Peak,UK,S,10,0,2040
ser.refrigeration,6.17120000000,Peak,UK,S,10,0,2040
ser.hot-water.high-consumption,2.98160000000,Peak,UK,S,10,0,2040
ser.hot-water.low-consumption,1.58950000000,Peak,UK,S,10,0,2040
nga,12.52970000000,Evening,UK,S,11,12.552,2040
elc,16.71410000000,Evening,UK,S,11,43.34267522,2040
oil,1.83000000000,Evening,UK,S,11,19.7944343,2040
hco,0.04900000000,Evening,UK,S,11,19.7944343,2040
lfo,0.15250000000,Evening,UK,S,11,19.7944343,2040
wood,0.21330000000,Evening,UK,S,11,10.019,2040
ser.cooling.high-consumption,7.58350000000,Evening,UK,S,11,0,2040
ser.cooking,4.54000000000,Evening,UK,S,11,0,2040
ser.computing,0.47330000000,Evening,UK,S,11,0,2040
ser.space-heat.low-consumption,0.56700000000,Evening,UK,S,11,0,2040
ser.lighting.office,11.69230000000,Evening,UK,S,11,0,2040
ser.lighting.other,5.27860000000,Evening,UK,S,11,0,2040
ser.other,0.85460000000,Evening,UK,S,11,0,2040
ser.refrigeration,2.64480000000,Evening,UK,S,11,0,2040
ser.hot-water.high-consumption,1.89020000000,Evening,UK,S,11,0,2040
ser.hot-water.low-consumption,1.18400000000,Evening,UK,S,11,0,2040
nga,30.78200000000,Night,UK,A,12,12.552,2040
elc,52.06290000000,Night,UK,A,12,43.34267522,2040
oil,20.82600000000,Night,UK,A,12,19.7944343,2040
hco,51.29220000000,Night,UK,A,12,19.7944343,2040
lfo,7.46870000000,Night,UK,A,12,19.7944343,2040
wood,0.75350000000,Night,UK,A,12,10.019,2040
ser.cooling.high-consumption,4.43780000000,Night,UK,A,12,0,2040
ser.cooking,9.08000000000,Night,UK,A,12,0,2040
ser.computing,3.07650000000,Night,UK,A,12,0,2040
ser.space-heat.high-consumption,64.94840000000,Night,UK,A,12,0,2040
ser.space-heat.low-consumption,27.76440000000,Night,UK,A,12,0,2040
ser.lighting.office,39.46160000000,Night,UK,A,12,0,2040
ser.lighting.other,17.81530000000,Night,UK,A,12,0,2040
ser.other,2.84880000000,Night,UK,A,12,0,2040
ser.refrigeration,5.87730000000,Night,UK,A,12,0,2040
ser.hot-water.high-consumption,6.67670000000,Night,UK,A,12,0,2040
ser.hot-water.low-consumption,2.51970000000,Night,UK,A,12,0,2040
nga,7.07120000000,Day,UK,A,13,12.552,2040
elc,16.78410000000,Day,UK,A,13,43.34267522,2040
oil,6.54300000000,Day,UK,A,13,19.7944343,2040
hco,14.83640000000,Day,UK,A,13,19.7944343,2040
lfo,2.52680000000,Day,UK,A,13,19.7944343,2040
wood,0.15030000000,Day,UK,A,13,10.019,2040
ser.cooling.high-consumption,0.33700000000,Day,UK,A,13,0,2040
ser.cooking,1.51330000000,Day,UK,A,13,0,2040
ser.computing,0.47330000000,Day,UK,A,13,0,2040
ser.space-heat.high-consumption,18.63010000000,Day,UK,A,13,0,2040
ser.space-heat.low-consumption,9.39320000000,Day,UK,A,13,0,2040
ser.lighting.office,13.15390000000,Day,UK,A,13,0,2040
ser.lighting.other,5.93840000000,Day,UK,A,13,0,2040
ser.other,1.13950000000,Day,UK,A,13,0,2040
ser.refrigeration,2.35090000000,Day,UK,A,13,0,2040
ser.hot-water.high-consumption,1.33220000000,Day,UK,A,13,0,2040
ser.hot-water.low-consumption,0.50970000000,Day,UK,A,13,0,2040
nga,7.60450000000,Peak,UK,A,14,12.552,2040
elc,24.76870000000,Peak,UK,A,14,43.34267522,2040
oil,4.91570000000,Peak,UK,A,14,19.7944343,2040
hco,14.92200000000,Peak,UK,A,14,19.7944343,2040
lfo,2.05140000000,Peak,UK,A,14,19.7944343,2040
wood,0.48310000000,Peak,UK,A,14,10.019,2040
ser.cooling.high-consumption,0.33700000000,Peak,UK,A,14,0,2040
ser.computing,0.71000000000,Peak,UK,A,14,0,2040
ser.space-heat.high-consumption,18.94670000000,Peak,UK,A,14,0,2040
ser.space-heat.low-consumption,7.62600000000,Peak,UK,A,14,0,2040
ser.lighting.office,17.53850000000,Peak,UK,A,14,0,2040
ser.lighting.other,7.91790000000,Peak,UK,A,14,0,2040
ser.other,1.99420000000,Peak,UK,A,14,0,2040
ser.refrigeration,4.11410000000,Peak,UK,A,14,0,2040
ser.hot-water.high-consumption,4.28040000000,Peak,UK,A,14,0,2040
ser.hot-water.low-consumption,1.68600000000,Peak,UK,A,14,0,2040
nga,14.52330000000,Evening,UK,A,15,12.552,2040
elc,22.11220000000,Evening,UK,A,15,43.34267522,2040
oil,9.54390000000,Evening,UK,A,15,19.7944343,2040
hco,29.45490000000,Evening,UK,A,15,19.7944343,2040
lfo,3.37160000000,Evening,UK,A,15,19.7944343,2040
wood,0.36040000000,Evening,UK,A,15,10.019,2040
ser.cooling.high-consumption,0.50560000000,Evening,UK,A,15,0,2040
ser.cooking,4.54000000000,Evening,UK,A,15,0,2040
ser.computing,0.47330000000,Evening,UK,A,15,0,2040
ser.space-heat.high-consumption,37.68840000000,Evening,UK,A,15,0,2040
ser.space-heat.low-consumption,12.53380000000,Evening,UK,A,15,0,2040
ser.lighting.office,17.53850000000,Evening,UK,A,15,0,2040
ser.lighting.other,7.91790000000,Evening,UK,A,15,0,2040
ser.other,0.85460000000,Evening,UK,A,15,0,2040
ser.refrigeration,1.76320000000,Evening,UK,A,15,0,2040
ser.hot-water.high-consumption,3.19320000000,Evening,UK,A,15,0,2040
ser.hot-water.low-consumption,1.20500000000,Evening,UK,A,15,0,2040
nga,37.85350000000,Night,UK,W,0,12.552,2045
elc,52.95640000000,Night,UK,W,0,43.34267522,2045
oil,12.61890000000,Night,UK,W,0,19.7944343,2045
hco,21.26270000000,Night,UK,W,0,19.7944343,2045
lfo,3.21850000000,Night,UK,W,0,19.7944343,2045
wood,0.50050000000,Night,UK,W,0,10.019,2045
ser.cooling.high-consumption,21.50200000000,Night,UK,W,0,0,2045
ser.cooking,9.77660000000,Night,UK,W,0,0,2045
ser.computing,3.31250000000,Night,UK,W,0,0,2045
ser.space-heat.high-consumption,26.29230000000,Night,UK,W,0,0,2045
ser.space-heat.low-consumption,13.26510000000,Night,UK,W,0,0,2045
ser.lighting.office,35.40740000000,Night,UK,W,0,0,2045
ser.lighting.other,15.98500000000,Night,UK,W,0,0,2045
ser.other,3.06730000000,Night,UK,W,0,0,2045
ser.refrigeration,7.91030000000,Night,UK,W,0,0,2045
ser.hot-water.high-consumption,6.36670000000,Night,UK,W,0,0,2045
ser.hot-water.low-consumption,2.70900000000,Night,UK,W,0,0,2045
nga,5.77490000000,Day,UK,W,1,12.552,2045
elc,16.11860000000,Day,UK,W,1,43.34267522,2045
oil,3.86820000000,Day,UK,W,1,19.7944343,2045
hco,5.44430000000,Day,UK,W,1,19.7944343,2045
lfo,1.15070000000,Day,UK,W,1,19.7944343,2045
wood,0.09260000000,Day,UK,W,1,10.019,2045
ser.cooling.high-consumption,1.63310000000,Day,UK,W,1,0,2045
ser.cooking,1.62940000000,Day,UK,W,1,0,2045
ser.computing,0.50960000000,Day,UK,W,1,0,2045
ser.space-heat.high-consumption,6.62800000000,Day,UK,W,1,0,2045
ser.space-heat.low-consumption,4.74250000000,Day,UK,W,1,0,2045
ser.lighting.office,11.80250000000,Day,UK,W,1,0,2045
ser.lighting.other,5.32830000000,Day,UK,W,1,0,2045
ser.other,1.22690000000,Day,UK,W,1,0,2045
ser.refrigeration,3.16410000000,Day,UK,W,1,0,2045
ser.hot-water.high-consumption,1.17810000000,Day,UK,W,1,0,2045
ser.hot-water.low-consumption,0.54190000000,Day,UK,W,1,0,2045
nga,6.49220000000,Peak,UK,W,2,12.552,2045
elc,25.47920000000,Peak,UK,W,2,43.34267522,2045
oil,3.47790000000,Peak,UK,W,2,19.7944343,2045
hco,6.06760000000,Peak,UK,W,2,19.7944343,2045
lfo,1.21030000000,Peak,UK,W,2,19.7944343,2045
wood,0.32490000000,Peak,UK,W,2,10.019,2045
ser.cooling.high-consumption,1.63310000000,Peak,UK,W,2,0,2045
ser.computing,0.76440000000,Peak,UK,W,2,0,2045
ser.space-heat.high-consumption,7.40980000000,Peak,UK,W,2,0,2045
ser.space-heat.low-consumption,4.98840000000,Peak,UK,W,2,0,2045
ser.lighting.office,15.73660000000,Peak,UK,W,2,0,2045
ser.lighting.other,7.10450000000,Peak,UK,W,2,0,2045
ser.other,2.14710000000,Peak,UK,W,2,0,2045
ser.refrigeration,5.53720000000,Peak,UK,W,2,0,2045
ser.hot-water.high-consumption,4.13310000000,Peak,UK,W,2,0,2045
ser.hot-water.low-consumption,1.79490000000,Peak,UK,W,2,0,2045
nga,11.34180000000,Evening,UK,W,3,12.552,2045
elc,20.52090000000,Evening,UK,W,3,43.34267522,2045
oil,6.60420000000,Evening,UK,W,3,19.7944343,2045
hco,11.19500000000,Evening,UK,W,3,19.7944343,2045
lfo,1.71180000000,Evening,UK,W,3,19.7944343,2045
wood,0.24180000000,Evening,UK,W,3,10.019,2045
ser.cooling.high-consumption,2.44960000000,Evening,UK,W,3,0,2045
ser.cooking,4.88830000000,Evening,UK,W,3,0,2045
ser.computing,0.50960000000,Evening,UK,W,3,0,2045
ser.space-heat.high-consumption,13.83760000000,Evening,UK,W,3,0,2045
ser.space-heat.low-consumption,7.05540000000,Evening,UK,W,3,0,2045
ser.lighting.office,15.73660000000,Evening,UK,W,3,0,2045
ser.lighting.other,7.10450000000,Evening,UK,W,3,0,2045
ser.other,0.92020000000,Evening,UK,W,3,0,2045
ser.refrigeration,2.37310000000,Evening,UK,W,3,0,2045
ser.hot-water.high-consumption,3.07580000000,Evening,UK,W,3,0,2045
ser.hot-water.low-consumption,1.29750000000,Evening,UK,W,3,0,2045
nga,38.96340000000,Night,UK,P,4,12.552,2045
elc,53.37270000000,Night,UK,P,4,43.34267522,2045
oil,14.86730000000,Night,UK,P,4,19.7944343,2045
hco,25.82500000000,Night,UK,P,4,19.7944343,2045
lfo,4.00090000000,Night,UK,P,4,19.7944343,2045
wood,0.52430000000,Night,UK,P,4,10.019,2045
ser.cooling.high-consumption,21.50200000000,Night,UK,P,4,0,2045
ser.cooking,9.77660000000,Night,UK,P,4,0,2045
ser.computing,3.31250000000,Night,UK,P,4,0,2045
ser.space-heat.high-consumption,31.90440000000,Night,UK,P,4,0,2045
ser.space-heat.low-consumption,16.49010000000,Night,UK,P,4,0,2045
ser.lighting.office,35.40740000000,Night,UK,P,4,0,2045
ser.lighting.other,15.98500000000,Night,UK,P,4,0,2045
ser.other,3.06730000000,Night,UK,P,4,0,2045
ser.refrigeration,7.91030000000,Night,UK,P,4,0,2045
ser.hot-water.high-consumption,6.66870000000,Night,UK,P,4,0,2045
ser.hot-water.low-consumption,2.71300000000,Night,UK,P,4,0,2045
nga,6.13870000000,Day,UK,P,5,12.552,2045
elc,16.24820000000,Day,UK,P,5,43.34267522,2045
oil,4.59570000000,Day,UK,P,5,19.7944343,2045
hco,6.91670000000,Day,UK,P,5,19.7944343,2045
lfo,1.40390000000,Day,UK,P,5,19.7944343,2045
wood,0.09990000000,Day,UK,P,5,10.019,2045
ser.cooling.high-consumption,1.63310000000,Day,UK,P,5,0,2045
ser.cooking,1.62940000000,Day,UK,P,5,0,2045
ser.computing,0.50960000000,Day,UK,P,5,0,2045
ser.space-heat.high-consumption,8.43910000000,Day,UK,P,5,0,2045
ser.space-heat.low-consumption,5.78600000000,Day,UK,P,5,0,2045
ser.lighting.office,11.80250000000,Day,UK,P,5,0,2045
ser.lighting.other,5.32830000000,Day,UK,P,5,0,2045
ser.other,1.22690000000,Day,UK,P,5,0,2045
ser.refrigeration,3.16410000000,Day,UK,P,5,0,2045
ser.hot-water.high-consumption,1.27040000000,Day,UK,P,5,0,2045
ser.hot-water.low-consumption,0.54880000000,Day,UK,P,5,0,2045
nga,6.94370000000,Peak,UK,P,6,12.552,2045
elc,25.72110000000,Peak,UK,P,6,43.34267522,2045
oil,4.21830000000,Peak,UK,P,6,19.7944343,2045
hco,7.85550000000,Peak,UK,P,6,19.7944343,2045
lfo,1.46800000000,Peak,UK,P,6,19.7944343,2045
wood,0.34090000000,Peak,UK,P,6,10.019,2045
ser.cooling.high-consumption,1.63310000000,Peak,UK,P,6,0,2045
ser.computing,0.76440000000,Peak,UK,P,6,0,2045
ser.space-heat.high-consumption,9.62480000000,Peak,UK,P,6,0,2045
ser.space-heat.low-consumption,6.05040000000,Peak,UK,P,6,0,2045
ser.lighting.office,15.73660000000,Peak,UK,P,6,0,2045
ser.lighting.other,7.10450000000,Peak,UK,P,6,0,2045
ser.other,2.14710000000,Peak,UK,P,6,0,2045
ser.refrigeration,5.53720000000,Peak,UK,P,6,0,2045
ser.hot-water.high-consumption,4.33650000000,Peak,UK,P,6,0,2045
ser.hot-water.low-consumption,1.80990000000,Peak,UK,P,6,0,2045
nga,12.06910000000,Evening,UK,P,7,12.552,2045
elc,20.84610000000,Evening,UK,P,7,43.34267522,2045
oil,7.75300000000,Evening,UK,P,7,19.7944343,2045
hco,14.16700000000,Evening,UK,P,7,19.7944343,2045
lfo,2.11160000000,Evening,UK,P,7,19.7944343,2045
wood,0.26180000000,Evening,UK,P,7,10.019,2045
ser.cooling.high-consumption,2.44960000000,Evening,UK,P,7,0,2045
ser.cooking,4.88830000000,Evening,UK,P,7,0,2045
ser.computing,0.50960000000,Evening,UK,P,7,0,2045
ser.space-heat.high-consumption,17.52860000000,Evening,UK,P,7,0,2045
ser.space-heat.low-consumption,8.70320000000,Evening,UK,P,7,0,2045
ser.lighting.office,15.73660000000,Evening,UK,P,7,0,2045
ser.lighting.other,7.10450000000,Evening,UK,P,7,0,2045
ser.other,0.92020000000,Evening,UK,P,7,0,2045
ser.refrigeration,2.37310000000,Evening,UK,P,7,0,2045
ser.hot-water.high-consumption,3.33020000000,Evening,UK,P,7,0,2045
ser.hot-water.low-consumption,1.29750000000,Evening,UK,P,7,0,2045
nga,76.67050000000,Night,UK,S,8,12.552,2045
elc,53.72980000000,Night,UK,S,8,43.34267522,2045
oil,4.31060000000,Night,UK,S,8,19.7944343,2045
hco,4.11480000000,Night,UK,S,8,19.7944343,2045
lfo,0.32720000000,Night,UK,S,8,19.7944343,2045
wood,0.37220000000,Night,UK,S,8,10.019,2045
ser.cooling.high-consumption,71.67330000000,Night,UK,S,8,0,2045
ser.cooking,9.77660000000,Night,UK,S,8,0,2045
ser.computing,3.31250000000,Night,UK,S,8,0,2045
ser.space-heat.high-consumption,5.18230000000,Night,UK,S,8,0,2045
ser.space-heat.low-consumption,1.34840000000,Night,UK,S,8,0,2045
ser.lighting.office,28.32590000000,Night,UK,S,8,0,2045
ser.lighting.other,12.78800000000,Night,UK,S,8,0,2045
ser.other,3.06730000000,Night,UK,S,8,0,2045
ser.refrigeration,9.49230000000,Night,UK,S,8,0,2045
ser.hot-water.high-consumption,4.73420000000,Night,UK,S,8,0,2045
ser.hot-water.low-consumption,2.52980000000,Night,UK,S,8,0,2045
nga,7.73380000000,Day,UK,S,9,12.552,2045
elc,14.86570000000,Day,UK,S,9,43.34267522,2045
oil,0.92520000000,Day,UK,S,9,19.7944343,2045
hco,0.15260000000,Day,UK,S,9,19.7944343,2045
lfo,0.12650000000,Day,UK,S,9,19.7944343,2045
wood,0.06380000000,Day,UK,S,9,10.019,2045
ser.cooling.high-consumption,5.44350000000,Day,UK,S,9,0,2045
ser.cooking,1.62940000000,Day,UK,S,9,0,2045
ser.computing,0.50960000000,Day,UK,S,9,0,2045
ser.space-heat.high-consumption,0.15580000000,Day,UK,S,9,0,2045
ser.space-heat.low-consumption,0.52120000000,Day,UK,S,9,0,2045
ser.lighting.office,9.44200000000,Day,UK,S,9,0,2045
ser.lighting.other,4.26270000000,Day,UK,S,9,0,2045
ser.other,1.22690000000,Day,UK,S,9,0,2045
ser.refrigeration,3.79690000000,Day,UK,S,9,0,2045
ser.hot-water.high-consumption,0.81180000000,Day,UK,S,9,0,2045
ser.hot-water.low-consumption,0.49860000000,Day,UK,S,9,0,2045
nga,8.27660000000,Peak,UK,S,10,12.552,2045
elc,23.14900000000,Peak,UK,S,10,43.34267522,2045
oil,0.60980000000,Peak,UK,S,10,19.7944343,2045
hco,0.25140000000,Peak,UK,S,10,19.7944343,2045
lfo,0.21220000000,Peak,UK,S,10,19.7944343,2045
wood,0.25240000000,Peak,UK,S,10,10.019,2045
ser.cooling.high-consumption,5.44350000000,Peak,UK,S,10,0,2045
ser.computing,0.76440000000,Peak,UK,S,10,0,2045
ser.space-heat.high-consumption,0.25530000000,Peak,UK,S,10,0,2045
ser.space-heat.low-consumption,0.87470000000,Peak,UK,S,10,0,2045
ser.lighting.office,12.58930000000,Peak,UK,S,10,0,2045
ser.lighting.other,5.68360000000,Peak,UK,S,10,0,2045
ser.other,2.14710000000,Peak,UK,S,10,0,2045
ser.refrigeration,6.64460000000,Peak,UK,S,10,0,2045
ser.hot-water.high-consumption,3.21040000000,Peak,UK,S,10,0,2045
ser.hot-water.low-consumption,1.71140000000,Peak,UK,S,10,0,2045
nga,13.50890000000,Evening,UK,S,11,12.552,2045
elc,17.89210000000,Evening,UK,S,11,43.34267522,2045
oil,2.11090000000,Evening,UK,S,11,19.7944343,2045
hco,0.03670000000,Evening,UK,S,11,19.7944343,2045
lfo,0.14810000000,Evening,UK,S,11,19.7944343,2045
